painting,speaker,level,sentences,радость_model1,грусть_model1,страх_model1,гнев_model1,удивление_model1,радость_model2,грусть_model2,страх_model2,гнев_model2,удивление_model2,радость_model3,грусть_model3,страх_model3,гнев_model3,удивление_model3,радость_model4,грусть_model4,страх_model4,гнев_model4,удивление_model4
Кандинский,Ксеша,Средний,"Ну, условно говоря, American Dream только европейская, вот. /// Ну да. /// Вот картину по такому хочется рисовать.",2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Ну, хочется там побегать. /// Красиво вообще. /// Наверное.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,Она прям очень такая… /// Смешная. /// Как будто вообще не вписывается туда.,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,,,,,
Кандинский,Ксеша,Средний,"Очень радужное всё, очень приятное, пастельное. /// Ну, доброе, доброе. /// Ну это как будто какая-нибудь там, я не знаю, Франция, не Франция и там такие вот пейзажи красивые.",5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Ксеша,Средний,"Плюс, в целом, как будто, когда ты смотришь на природу, это больше ассоциируется со спокойствием. /// Ну, если она не какая-то супер, там, устрашающая или гнетущая. /// И…",2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Ксеша,Средний,"Потому что она сильно больше, чем, вероятно, дома, которые стоят поближе. /// Вот. /// Ну, прям…",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,,
Кандинский,Ксеша,Средний,"Потому что такие нежные цвета, они вот этой радости добавляют. /// Плюс, в целом, как будто, когда ты смотришь на природу, это больше ассоциируется со спокойствием. /// Ну, если она не какая-то супер, там, устрашающая или гнетущая.",3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Поэтому, в совокупности, да.. /// Вот. /// Ну, да.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Приятная, какая-то такая. /// Какая-то такая, типа, электронная музыка спокойненькая.. /// Ты просыпаешься утром, видишь вот это.",2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Смешная. /// Как будто вообще не вписывается туда. /// Потому что она сильно больше, чем, вероятно, дома, которые стоят поближе.",2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,,,,,
Кандинский,Ксеша,Средний,Такая немножко… /// Комичный эффект. /// Лошадка комичная.,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Ксеша,Средний,Такое. /// Я бы на заставку музыкального альбома какого-нибудь его поставила. /// И там бы играла в какой-нибудь такой…,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Тоже что-то доброе. /// Поэтому, в совокупности, да.. /// Вот.",2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Ксеша,Средний,"Ты просыпаешься утром, видишь вот это. /// Жизнь имеет смысл. /// Мне лошадь эта нравится.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,Я бы на заставку музыкального альбома какого-нибудь его поставила. /// И там бы играла в какой-нибудь такой… /// Не знаю.,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Я забыла как это называется. /// Ну, условно говоря, American Dream только европейская, вот. /// Ну да.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксеша,Средний,"Я надеюсь, что это лошадь. /// Ну и какая разница, на самом деле, что это за лошадь. /// Ну вот, вот так вот.",1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Вигвамы типа, треугольнички. /// Но ещё почему-то… /// Тут всё цветное, наверное, поэтому, кажется, что это…",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Вот эта да. /// Ну она как будто яркая, больше ассоций с чем-то радостным. /// Так что да…",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Вот это, это, наверное, ещё от первой не отошла просто, мне кажется, что это вот эти вот… /// Вигвамы типа, треугольнички. /// Но ещё почему-то…",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Вот. /// Добрый вайб. /// Ну, потому что светлых много цветов.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Добрый вайб. /// Ну, потому что светлых много цветов. /// Ну там как будто…",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"И какие-то ещё… /// Какие-то вот объекты справа, но я не знаю, честно, что, что они мне напоминают. /// Ну, как какие-то…",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"И какие-то… /// Ну, я сомневаюсь, конечно, это подразумевалось, но у меня ассоциация, что вот эти вот, типа, палки, которые вверх торчат, что это в общем, столбы, которые провода тянутся, типа столбы связи. /// И там вот вдалеке как будто какое-то здание, типа, как…",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"И там вот вдалеке как будто какое-то здание, типа, как… /// Не знаю, почему, мне кажется, что это мельница. /// Ну в общем, ладно.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Какие-то вот объекты справа, но я не знаю, честно, что, что они мне напоминают. /// Ну, как какие-то… /// Вот это, это, наверное, ещё от первой не отошла просто, мне кажется, что это вот эти вот…",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Не знаю, почему, мне кажется, что это мельница. /// Ну в общем, ладно. /// И какие-то ещё…",1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,,,,,
Кандинский,Ксюша,Средний,"Но ещё почему-то… /// Тут всё цветное, наверное, поэтому, кажется, что это… /// Что это всё луга, что-то, типа, цветов много, цветов, растений на холме.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Ну в общем, ладно. /// И какие-то ещё… /// Какие-то вот объекты справа, но я не знаю, честно, что, что они мне напоминают.",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Ну она как будто яркая, больше ассоций с чем-то радостным. /// Так что да… /// Ну, ещё можно прям посидеть порефлексировать, что здесь нарисовано, не знаю, просто…",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Ну там как будто… /// Ну, в общем, да, такая радостная, лёгкая… /// Такая…",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Ксюша,Средний,"Ну, в общем, да, такая радостная, лёгкая… /// Такая… /// Ну, мне кажется, забавно, что тут на картине, типа, передний план он таких более типа в светлых, легких оттенках.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Ну, в плане… /// цветов, а не в плане растений. /// Ну, наверное, хочется попытаться всё-таки что-то увидеть конкретное, но на первый взгляд, мне кажется, я вижу дорогу, и холм слева, получается, с моего лева.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Ну, как будто, короче, скоро начнется дождь. /// Вот эта да. /// Ну она как будто яркая, больше ассоций с чем-то радостным.",3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Ксюша,Средний,"Ну, как какие-то… /// Вот это, это, наверное, ещё от первой не отошла просто, мне кажется, что это вот эти вот… /// Вигвамы типа, треугольнички.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,,,,,
Кандинский,Ксюша,Средний,"Ну, мне кажется, забавно, что тут на картине, типа, передний план он таких более типа в светлых, легких оттенках. /// а вот там сзади как будто типа будто облаков много, потому что там тёмная клякса. /// Ну, как будто, короче, скоро начнется дождь.",3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,
Кандинский,Ксюша,Средний,"Ну, наверное, хочется попытаться всё-таки что-то увидеть конкретное, но на первый взгляд, мне кажется, я вижу дорогу, и холм слева, получается, с моего лева. /// И какие-то… /// Ну, я сомневаюсь, конечно, это подразумевалось, но у меня ассоциация, что вот эти вот, типа, палки, которые вверх торчат, что это в общем, столбы, которые провода тянутся, типа столбы связи.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,
